,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size,Gross Lettable Area,insert_date,price per m2 Erf,price per m2 Floor
405,109339260,Point Waterfront,"505 Wharfside, 134 Mahatma Gandhi Road",1876800.0,1 Bedroom Apartment,Bell Properties,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109339260,1.0,1.0,1.0,,,,2020-11-14 14:14:23.379413,,
406,109178434,Morningside,514 Lilian Ngoyi Road,,Commercial Property,Swindon Property - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109178434,,,,,62.0,,2020-11-14 14:14:23.379413,,
407,109178425,Morningside,514 Lilian Ngoyi Road,,Commercial Property,Swindon Property - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109178425,,,,,62.0,,2020-11-14 14:14:23.379413,,
408,109178421,Morningside,514 Lilian Ngoyi Road,,Commercial Property,Swindon Property - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109178421,,,,,91.0,,2020-11-14 14:14:23.379413,,
409,109294707,Morningside,unknown,995000.0,3 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109294707,3.0,1.0,3.0,,89.0,,2020-11-14 14:14:23.379413,,11179.775280898877
410,109291583,Greyville,62 First Avenue,22000000.0,Commercial Property,Rawson Properties Berea,/for-sale/greyville/durban/kwazulu-natal/6012/109291583,,,,,3800.0,,2020-11-14 14:14:23.379413,,5789.473684210527
411,109109923,Essenwood,"55 Carody, 50 7th Avenue",670000.0,2 Bedroom Apartment,Cornerstone Property Partners,/for-sale/essenwood/durban/kwazulu-natal/6165/109109923,2.0,1.0,,,55.0,,2020-11-14 14:14:23.379413,,12181.818181818182
412,109335315,South Beach,unknown,695000.0,2 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109335315,2.0,1.0,1.0,,62.0,,2020-11-14 14:14:23.379413,,11209.677419354839
413,109291623,Windermere,unknown,790000.0,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/windermere/durban/kwazulu-natal/6033/109291623,1.0,1.0,1.0,,57.0,,2020-11-14 14:14:23.379413,,13859.649122807017
414,109183273,Glenwood,143 Manning Road,1439000.0,3 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109183273,3.0,3.0,3.0,,180.0,,2020-11-14 14:14:23.379413,,7994.444444444444
415,109301585,Essenwood,unknown,785000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109301585,2.0,1.0,1.0,,58.0,,2020-11-14 14:14:23.379413,,13534.48275862069
416,109171054,Bulwer,71 Ellis Brown Road,4495000.0,5 Bedroom House,Rawson Properties Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109171054,5.0,5.0,10.0,1331.0,,,2020-11-14 14:14:23.379413,3377.160030052592,
417,109180618,Durban Central,53 Joseph Nduli Street,570000.0,2 Bedroom Apartment,Rawson Properties Durban City,/for-sale/durban-central/durban/kwazulu-natal/5992/109180618,2.0,1.0,,,85.0,,2020-11-14 14:14:23.379413,,6705.882352941177
418,109065598,Westridge,unknown,3010000.0,3 Bedroom House,Rawson Properties Durban North,/for-sale/westridge/durban/kwazulu-natal/6202/109065598,3.0,3.0,,925.0,,,2020-11-14 14:14:23.379413,3254.054054054054,
419,109346487,South Beach,unknown,730000.0,2 Bedroom House,"Just Property, Westville / Pinetown",/for-sale/south-beach/durban/kwazulu-natal/6027/109346487,2.0,1.0,1.0,,,,2020-11-14 14:14:23.379413,,
420,109291541,Musgrave,unknown,2700000.0,4 Bedroom Townhouse,Soukop Property Group - Morningside,/for-sale/musgrave/durban/kwazulu-natal/6166/109291541,4.0,4.0,5.0,,283.0,,2020-11-14 14:14:23.379413,,9540.636042402826
421,109345473,Newlands East,unknown,675000.0,3 Bedroom House,Pam Golding Properties - Westville,/for-sale/newlands-east/durban/kwazulu-natal/6132/109345473,3.0,1.0,2.0,222.0,,,2020-11-14 14:14:23.379413,3040.5405405405404,
422,109344555,North Beach,unknown,2500000.0,3.5 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/north-beach/durban/kwazulu-natal/6022/109344555,3.5,2.0,,,,,2020-11-14 14:14:23.379413,,
423,109177474,Windermere,10 Ballance Road,3750000.0,Commercial Property,Dalmax Properties,/for-sale/windermere/durban/kwazulu-natal/6033/109177474,,,,,,310.0,2020-11-14 14:14:23.379413,,
424,108090258,Essenwood,unknown,3999000.0,4 Bedroom House,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/108090258,4.0,2.5,2.0,787.0,,,2020-11-14 14:14:23.379413,5081.321473951715,
425,109313570,Bellair,unknown,565000.0,2 Bedroom Apartment,Tyson Properties Queensburgh Office,/for-sale/bellair/durban/kwazulu-natal/6248/109313570,2.0,1.0,,,53.0,,2020-11-14 14:14:23.379413,,10660.377358490567
426,109277315,Musgrave,264 Musgrave Road,1800000.0,2 Bedroom Apartment,Bonnin's Estates,/for-sale/musgrave/durban/kwazulu-natal/6166/109277315,2.0,1.0,,,,,2020-11-14 14:14:23.379413,,
427,109105697,Riverhorse Valley,21 Riverhorse Close,,Commercial Property,Kopp Commercial,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109105697,,,,,1950.0,,2020-11-14 14:14:23.379413,,
428,109290730,Essenwood,312 Avondale Road,565000.0,Apartment,Rawson Properties Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109290730,,1.0,,,31.0,,2020-11-14 14:14:23.379413,,18225.8064516129
429,109323627,Bluff,unknown,2850000.0,8 Bedroom House,Rawson Properties Durban Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109323627,8.0,8.0,6.0,1006.0,,,2020-11-14 14:14:23.379413,2833.0019880715704,
430,109291090,Musgrave,unknown,1200000.0,3 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109291090,3.0,1.0,2.0,,90.0,,2020-11-14 14:14:23.379413,,13333.333333333334
431,109329819,Riverhorse Valley,unknown,45000000.0,Commercial Property,Harcourts Synergy,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109329819,,,,,4365.0,,2020-11-14 14:14:23.379413,,10309.278350515464
432,109294942,Musgrave,unknown,1800000.0,3 Bedroom Townhouse,Seeff Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109294942,3.0,2.5,2.0,1550.0,,,2020-11-14 14:14:23.379413,1161.2903225806451,
433,109319707,Newlands East,unknown,675000.0,3 Bedroom House,Pam Golding Properties - Westville,/for-sale/newlands-east/durban/kwazulu-natal/6132/109319707,3.0,1.0,2.0,222.0,,,2020-11-14 14:14:23.379413,3040.5405405405404,
434,109276968,Glenwood,unknown,1995000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109276968,3.0,3.0,6.0,,418.0,,2020-11-14 14:14:23.379413,,4772.727272727273
435,109100944,Morningside,320 Yusuf Dadoo Street,2795000.0,4 Bedroom Townhouse,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109100944,4.0,3.0,2.0,1340.0,,,2020-11-14 14:14:23.379413,2085.820895522388,
436,109328450,Reservoir Hills,unknown,2595000.0,4 Bedroom House,Property.CoZa - Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109328450,4.0,1.0,,2383.0,,,2020-11-14 14:14:23.379413,1088.9634913973982,
437,109266368,South Beach,19 Prince Street,670000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/south-beach/durban/kwazulu-natal/6027/109266368,1.0,1.0,1.0,,,,2020-11-14 14:14:23.379413,,
438,109230147,Glenmore,43 Archbell Road,1690000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenmore/durban/kwazulu-natal/10787/109230147,3.0,1.5,2.0,832.0,,,2020-11-14 14:14:23.379413,2031.25,
439,109164925,Glenwood,unknown,1495000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/glenwood/durban/kwazulu-natal/6034/109164925,2.0,2.0,2.0,,101.0,,2020-11-14 14:14:23.379413,,14801.980198019803
440,109245461,Bluff,unknown,3050000.0,7 Bedroom House,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/109245461,7.0,6.0,6.0,1176.0,,,2020-11-14 14:14:23.379413,2593.5374149659865,
441,109093497,Springfield,250 Inanda Road,17500000.0,Industrial Property,Dalmax Properties,/for-sale/springfield/durban/kwazulu-natal/6196/109093497,,,,,,1850.0,2020-11-14 14:14:23.379413,,
442,109325905,Inanda,unknown,590000.0,2 Bedroom House,Rawson Properties Durban Bluff,/for-sale/inanda/durban/kwazulu-natal/6375/109325905,2.0,1.0,,703.0,,,2020-11-14 14:14:23.379413,839.2603129445234,
443,109316549,Inanda,unknown,590000.0,2 Bedroom House,Rawson Properties Durban Bluff,/for-sale/inanda/durban/kwazulu-natal/6375/109316549,2.0,1.0,,703.0,,,2020-11-14 14:14:23.379413,839.2603129445234,
444,109293941,Durban Central,unknown,11500000.0,13 Bedroom Apartment,Rawson Properties Umhlanga,/for-sale/durban-central/durban/kwazulu-natal/5992/109293941,13.0,13.0,13.0,,800.0,,2020-11-14 14:14:23.379413,,14375.0
445,109148968,Wentworth,71 Croton Road,1250000.0,9 Bedroom House,Harcourts Pulse,/for-sale/wentworth/durban/kwazulu-natal/6163/109148968,9.0,5.0,1.0,372.0,,,2020-11-14 14:14:23.379413,3360.2150537634407,
446,109341534,Glenwood,unknown,1975000.0,3 Bedroom House,Maxprop Durban - Letting & Sales,/for-sale/glenwood/durban/kwazulu-natal/6034/109341534,3.0,1.0,4.0,,,,2020-11-14 14:14:23.379413,,
447,109126046,Musgrave,125 Stephen Dlamini Road,5300000.0,Commercial Property,Swindon Property - Durban,/for-sale/musgrave/durban/kwazulu-natal/6166/109126046,,,,,446.0,,2020-11-14 14:14:23.379413,,11883.40807174888
448,109171917,Musgrave,48 Clyde Avenue,950000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/109171917,1.0,1.0,1.0,,91.0,,2020-11-14 14:14:23.379413,,10439.560439560439
449,109260994,Durban Central,2 Fenton Road,,2 Bedroom Apartment,Ian Wyles Auctioneers,/for-sale/durban-central/durban/kwazulu-natal/5992/109260994,2.0,1.0,,,67.0,,2020-11-14 14:14:23.379413,,
450,109290900,Bluff,unknown,1450000.0,2 Bedroom Apartment,Jawitz Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109290900,2.0,2.0,,,95.0,,2020-11-14 14:14:23.379413,,15263.157894736842
451,109231350,Musgrave,15 Rothesy Place,1650000.0,2 Bedroom Apartment,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/109231350,2.0,1.0,1.0,,102.0,,2020-11-14 14:14:23.379413,,16176.470588235294
452,109295228,Montclair,unknown,650000.0,2 Bedroom Apartment,Chas Everitt Durban South,/for-sale/montclair/durban/kwazulu-natal/6040/109295228,2.0,1.0,1.0,,58.0,,2020-11-14 14:14:23.379413,,11206.896551724138
453,109232772,Reservoir Hills,25 Magdelan Ave,355000.0,Vacant Land,unknown,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109232772,,,,861.0,,,2020-11-14 14:14:23.379413,412.31126596980255,
454,109325890,Point Waterfront,unknown,1177600.0,0.5 Bedroom Apartment,Prime Property Umhlanga,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109325890,0.5,1.0,1.0,,47.0,,2020-11-14 14:14:23.379413,,25055.31914893617
455,109293428,Musgrave,unknown,1200000.0,2 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109293428,2.0,1.0,2.0,,77.0,,2020-11-14 14:14:23.379413,,15584.415584415585
456,109176922,Umbilo,92 Bartle Road,2500000.0,Commercial Property,Swindon Property - Durban,/for-sale/umbilo/durban/kwazulu-natal/6029/109176922,,,,,352.0,,2020-11-14 14:14:23.379413,,7102.272727272727
457,109334621,Greenwood Park,unknown,1350000.0,5 Bedroom House,Harcourts Synergy,/for-sale/greenwood-park/durban/kwazulu-natal/6086/109334621,5.0,2.0,10.0,675.0,,,2020-11-14 14:14:23.379413,2000.0,
458,109320670,Reservoir Hills,unknown,1150000.0,5 Bedroom House,Harcourts Equity,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109320670,5.0,2.0,3.0,683.0,,,2020-11-14 14:14:23.379413,1683.7481698389458,
459,109230858,Musgrave,unknown,1150000.0,2 Bedroom Townhouse,Pam Golding Properties - Durban,/for-sale/musgrave/durban/kwazulu-natal/6166/109230858,2.0,2.0,1.0,733.0,,,2020-11-14 14:14:23.379413,1568.8949522510231,
460,109313486,Avoca,unknown,1475000.0,4 Bedroom House,Wakefields Estate Agents Durban North,/for-sale/avoca/durban/kwazulu-natal/6063/109313486,4.0,3.0,4.0,682.0,,,2020-11-14 14:14:23.379413,2162.7565982404694,
461,109268500,Glenwood,unknown,2950000.0,3 Bedroom House,"Leapfrog, Durban Central",/for-sale/glenwood/durban/kwazulu-natal/6034/109268500,3.0,2.0,8.0,1185.0,,,2020-11-14 14:14:23.379413,2489.4514767932487,
462,109141014,Riverhorse Valley,25 Riverhorse Close,16250000.0,Industrial Property,Cornerstone Property Partners,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109141014,,,,,1765.0,,2020-11-14 14:14:23.379413,,9206.798866855524
463,109326169,Glenwood,11 Sycamore Street Glenwood,649000.0,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109326169,2.0,1.0,1.0,,91.0,,2020-11-14 14:14:23.379413,,7131.868131868132
464,109345513,Musgrave,unknown,1295000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109345513,2.0,1.0,1.0,,,,2020-11-14 14:14:23.379413,,
465,106566612,Sydenham,unknown,2395000.0,4 Bedroom House,Wakefields Estate Agents Berea,/for-sale/sydenham/durban/kwazulu-natal/6198/106566612,4.0,3.0,1.0,614.0,,,2020-11-14 14:14:23.379413,3900.6514657980456,
466,109129438,Merewent,43 Narbada Road,1250000.0,4 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/merewent/durban/kwazulu-natal/6156/109129438,4.0,3.0,2.0,556.0,,,2020-11-14 14:14:23.379413,2248.201438848921,
467,109317421,Castlehill,unknown,875000.0,3 Bedroom House,Harcourts Equity,/for-sale/castlehill/durban/kwazulu-natal/6056/109317421,3.0,1.0,3.0,683.0,,,2020-11-14 14:14:23.379413,1281.112737920937,
468,109292439,Morningside,260 Problem Mkhize Road,695000.0,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109292439,1.0,1.0,1.0,,54.0,,2020-11-14 14:14:23.379413,,12870.37037037037
469,109211729,Bluff,54 Sambalpur Road,985000.0,3 Bedroom House,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109211729,3.0,2.0,4.0,287.0,,,2020-11-14 14:14:23.379413,3432.05574912892,
470,109324716,Newlands East,unknown,1199000.0,5 Bedroom House,Property.CoZa - Berea,/for-sale/newlands-east/durban/kwazulu-natal/6132/109324716,5.0,4.0,3.0,,312.0,,2020-11-14 14:14:23.379413,,3842.948717948718
471,109337673,Sydenham,unknown,2395000.0,4 Bedroom House,Wakefields Estate Agents Berea,/for-sale/sydenham/durban/kwazulu-natal/6198/109337673,4.0,3.0,1.0,614.0,,,2020-11-14 14:14:23.379413,3900.6514657980456,
472,109332377,Durban Central,183 Prince Street,395000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/durban-central/durban/kwazulu-natal/5992/109332377,1.0,1.0,,,53.0,,2020-11-14 14:14:23.379413,,7452.830188679245
473,109279117,Essenwood,unknown,2850000.0,3 Bedroom Apartment,RE/MAX Panache - La Lucia,/for-sale/essenwood/durban/kwazulu-natal/6165/109279117,3.0,2.0,2.0,,151.0,,2020-11-14 14:14:23.379413,,18874.172185430463
474,109278025,Morningside,unknown,880000.0,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109278025,1.5,1.0,1.0,,86.0,,2020-11-14 14:14:23.379413,,10232.558139534884
475,109281249,Sherwood,unknown,1499000.0,2 Bedroom Townhouse,Tyson Properties Westville & Pinetown,/for-sale/sherwood/durban/kwazulu-natal/6194/109281249,2.0,1.0,1.0,18100.0,,,2020-11-14 14:14:23.379413,82.81767955801105,
476,109321286,Woodhaven,unknown,1475000.0,3 Bedroom House,unknown,/for-sale/woodhaven/durban/kwazulu-natal/6041/109321286,3.0,2.0,5.0,912.0,,,2020-11-14 14:14:23.379413,1617.3245614035088,
477,108460044,Bluff,384 Marine Drive,5000000.0,4 Bedroom House,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/108460044,4.0,3.0,10.0,,1068.0,,2020-11-14 14:14:23.379413,,4681.647940074907
478,109325436,Musgrave,unknown,875000.0,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109325436,2.0,1.0,1.0,,66.0,,2020-11-14 14:14:23.379413,,13257.575757575758
479,109160025,Morningside,10 Burman Drive,3450000.0,4 Bedroom Apartment,Rawson Properties Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109160025,4.0,2.0,2.0,,146.0,,2020-11-14 14:14:23.379413,,23630.13698630137
480,109335679,Point Waterfront,unknown,3015000.0,3 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109335679,3.0,2.0,2.0,,173.0,,2020-11-14 14:14:23.379413,,17427.745664739883
481,109334788,South Beach,unknown,930000.0,1 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109334788,1.0,1.0,,,71.0,,2020-11-14 14:14:23.379413,,13098.591549295774
482,109071259,Windermere,63 Eighth Avenue North,1950000.0,3 Bedroom Townhouse,Cornerstone Property Partners,/for-sale/windermere/durban/kwazulu-natal/6033/109071259,3.0,,,,174.0,,2020-11-14 14:14:23.379413,,11206.896551724138
483,109325470,Windermere,63 Eighth Avenue North,1950000.0,3 Bedroom Townhouse,Cornerstone Property Partners,/for-sale/windermere/durban/kwazulu-natal/6033/109325470,3.0,,,,174.0,,2020-11-14 14:14:23.379413,,11206.896551724138
484,109346412,South Beach,unknown,720000.0,2 Bedroom House,"Just Property, Westville / Pinetown",/for-sale/south-beach/durban/kwazulu-natal/6027/109346412,2.0,1.0,2.0,,,,2020-11-14 14:14:23.379413,,
485,109278287,Glenwood,unknown,1450000.0,6 Bedroom House,Keller Williams Explore Properties,/for-sale/glenwood/durban/kwazulu-natal/6034/109278287,6.0,4.0,,335.0,,,2020-11-14 14:14:23.379413,4328.358208955224,
486,109336680,Glenwood,unknown,899000.0,2 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/glenwood/durban/kwazulu-natal/6034/109336680,2.0,1.0,1.0,,,,2020-11-14 14:14:23.379413,,
487,109208597,Glenwood,6 Cleveland Place,580000.0,1 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109208597,1.0,1.0,1.0,,68.0,,2020-11-14 14:14:23.379413,,8529.411764705883
488,109307217,South Beach,unknown,395000.0,Apartment,Pam Golding Properties - Durban,/for-sale/south-beach/durban/kwazulu-natal/6027/109307217,,1.0,,,34.0,,2020-11-14 14:14:23.379413,,11617.64705882353
489,109254030,Morningside,119 Smiso Nkwanyana Road,2949000.0,5 Bedroom House,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109254030,5.0,4.0,2.0,447.0,,,2020-11-14 14:14:23.379413,6597.315436241611,
490,109280210,Glenwood,unknown,699000.0,1 Bedroom Apartment,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109280210,1.0,1.0,,,79.0,,2020-11-14 14:14:23.379413,,8848.101265822785
491,109277746,Bulwer,unknown,1100000.0,2 Bedroom Apartment,Chas Everitt Durban South,/for-sale/bulwer/durban/kwazulu-natal/5969/109277746,2.0,2.0,1.0,,94.0,,2020-11-14 14:14:23.379413,,11702.127659574468
492,109306465,Morningside,unknown,720000.0,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109306465,2.0,1.0,1.0,,65.0,,2020-11-14 14:14:23.379413,,11076.923076923076
493,109250850,Morningside,177 Venice Road,3600000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109250850,3.0,3.0,,858.0,,,2020-11-14 14:14:23.379413,4195.804195804196,
494,109340072,Umbilo,unknown,1150000.0,3 Bedroom House,Idwala Property Group,/for-sale/umbilo/durban/kwazulu-natal/6029/109340072,3.0,1.0,2.0,437.0,,,2020-11-14 14:14:23.379413,2631.5789473684213,
495,109285898,Sherwood,unknown,1195000.0,2 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/sherwood/durban/kwazulu-natal/6194/109285898,2.0,1.0,2.0,,92.0,,2020-11-14 14:14:23.379413,,12989.130434782608
496,109322022,Essenwood,unknown,2550000.0,4 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/essenwood/durban/kwazulu-natal/6165/109322022,4.0,4.0,2.0,,231.0,,2020-11-14 14:14:23.379413,,11038.961038961039
497,109155160,Riverhorse Valley,39 Riverhorse Rd,49999800.0,Commercial Property,Anvil Property Smith,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109155160,,,,,,5783.0,2020-11-14 14:14:23.379413,,
498,109136320,Essenwood,31 Avondale Road,2685000.0,3 Bedroom House,Rawson Properties Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109136320,3.0,1.0,3.0,558.0,,,2020-11-14 14:14:23.379413,4811.8279569892475,
499,106785272,Morningside,unknown,2200000.0,Commercial Property,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/106785272,,,,,280.0,,2020-11-14 14:14:23.379413,,7857.142857142857
500,109282648,Musgrave,unknown,1975000.0,3 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109282648,3.0,2.0,2.0,,182.0,,2020-11-14 14:14:23.379413,,10851.648351648351
501,109350055,Duffs Rd,unknown,750000.0,3 Bedroom House,Wakefields Estate Agents Phoenix,/for-sale/duffs-rd/durban/kwazulu-natal/6076/109350055,3.0,1.0,,1012.0,,,2020-11-14 14:14:23.379413,741.1067193675889,
502,108490122,Glenwood,11 Morris Hudson Avenue,2495000.0,5 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108490122,5.0,3.0,2.0,831.0,,,2020-11-14 14:14:23.379413,3002.4067388688327,
503,109344312,North Beach,unknown,1700000.0,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/109344312,2.0,2.0,1.0,,,,2020-11-14 14:14:23.379413,,
504,109162696,Glenwood,192 J.b. Marks Road,2300000.0,3 Bedroom House,Pam Golding Properties - Durban,/for-sale/glenwood/durban/kwazulu-natal/6034/109162696,3.0,2.0,2.0,580.0,,,2020-11-14 14:14:23.379413,3965.5172413793102,
505,109217366,Brighton Beach,98 Hedge Row,2498500.0,5 Bedroom House,Chas Everitt Durban South,/for-sale/brighton-beach/durban/kwazulu-natal/6144/109217366,5.0,2.0,12.0,928.0,,,2020-11-14 14:14:23.379413,2692.3491379310344,
506,109330587,Montclair,unknown,895000.0,3 Bedroom Apartment,Tyson Properties Bluff,/for-sale/montclair/durban/kwazulu-natal/6040/109330587,3.0,1.0,2.0,,93.0,,2020-11-14 14:14:23.379413,,9623.655913978495
507,109283837,Glenwood,unknown,1350000.0,3 Bedroom Townhouse,Tyson Properties Glenwood,/for-sale/glenwood/durban/kwazulu-natal/6034/109283837,3.0,2.0,2.0,1156.0,,,2020-11-14 14:14:23.379413,1167.8200692041523,
508,109274798,Musgrave,unknown,1350000.0,3 Bedroom Townhouse,Soukop Property Group - Morningside,/for-sale/musgrave/durban/kwazulu-natal/6166/109274798,3.0,2.0,2.0,,114.0,,2020-11-14 14:14:23.379413,,11842.105263157895
509,109310351,Newlands East,11 Healer Place,595000.0,3 Bedroom House,PropertyFox,/for-sale/newlands-east/durban/kwazulu-natal/6132/109310351,3.0,1.0,,318.0,,,2020-11-14 14:14:23.379413,1871.0691823899372,
510,109161698,Glenwood,15 Charles Grove,999000.0,2 Bedroom Apartment,Property Nerds,/for-sale/glenwood/durban/kwazulu-natal/6034/109161698,2.0,1.5,3.0,,86.0,,2020-11-14 14:14:23.379413,,11616.279069767443
511,109310668,Bellair,unknown,1150000.0,3 Bedroom House,De Marigny Properties,/for-sale/bellair/durban/kwazulu-natal/6248/109310668,3.0,2.0,8.0,974.0,,,2020-11-14 14:14:23.379413,1180.6981519507187,
512,109334268,Montclair,unknown,590000.0,2.5 Bedroom Apartment,Soukop Property Group - Montclair,/for-sale/montclair/durban/kwazulu-natal/6040/109334268,2.5,,,,,,2020-11-14 14:14:23.379413,,
513,109328390,Earlsfield,unknown,850000.0,3 Bedroom House,Wakefields Estate Agents Phoenix,/for-sale/earlsfield/durban/kwazulu-natal/6078/109328390,3.0,1.0,2.0,,509.0,,2020-11-14 14:14:23.379413,,1669.9410609037327
514,109304433,Duffs Rd,unknown,1950000.0,4 Bedroom House,Jazmax - Phoenix,/for-sale/duffs-rd/durban/kwazulu-natal/6076/109304433,4.0,4.0,2.0,1047.0,,,2020-11-14 14:14:23.379413,1862.4641833810888,
515,109304805,Yellowwood Park,unknown,1450000.0,4 Bedroom House,Idwala Property Group,/for-sale/yellowwood-park/durban/kwazulu-natal/6043/109304805,4.0,2.0,2.0,1217.0,,,2020-11-14 14:14:23.379413,1191.4543960558751,
516,109226858,South Beach,5 O.r. Tambo Parade,1395000.0,2 Bedroom Apartment,Rawson Properties Durban City,/for-sale/south-beach/durban/kwazulu-natal/6027/109226858,2.0,2.0,,,,,2020-11-14 14:14:23.379413,,
517,109195296,Reservoir Hills,67 Umgudulu Road,1350000.0,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109195296,3.0,2.0,1.0,892.0,,,2020-11-14 14:14:23.379413,1513.4529147982062,
518,109323160,Morningside,unknown,2295000.0,Commercial Property,"Leapfrog, Durban Central",/for-sale/morningside/durban/kwazulu-natal/6021/109323160,,,,,410.0,,2020-11-14 14:14:23.379413,,5597.5609756097565
519,109175936,Montclair,125 Ronald Road,580000.0,3 Bedroom Apartment,Pam Golding Properties - Westville,/for-sale/montclair/durban/kwazulu-natal/6040/109175936,3.0,1.0,,,78.0,,2020-11-14 14:14:23.379413,,7435.897435897436
520,109295376,South Beach,unknown,445000.0,1.5 Bedroom Apartment,Chas Everitt Durban South,/for-sale/south-beach/durban/kwazulu-natal/6027/109295376,1.5,1.0,,,74.0,,2020-11-14 14:14:23.379413,,6013.513513513513
521,109019517,Montclair,unknown,895000.0,3 Bedroom Apartment,Tyson Properties Bluff,/for-sale/montclair/durban/kwazulu-natal/6040/109019517,3.0,1.0,2.0,,93.0,,2020-11-14 14:14:23.379413,,9623.655913978495
522,109230414,Musgrave,unknown,1975000.0,3 Bedroom Townhouse,RE/MAX Address - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109230414,3.0,2.0,2.0,,184.0,,2020-11-14 14:14:23.379413,,10733.695652173914
