,Unnamed: 0,Unnamed: 0.1,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Floor Size,Erf Size,Gross Lettable Area,address2,lat,lon
911,911,911,109040041,Palmiet,unknown,895000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/palmiet/durban/kwazulu-natal/6185/109040041,3.0,2.0,1.0,,875.0,,Palmiet Durban,-29.8113889,30.965
912,912,912,109229074,Briardene,unknown,1890000.0,Industrial Property,Kopp Commercial,/for-sale/briardene/durban/kwazulu-natal/6069/109229074,,,,262.0,,,Briardene Durban,-29.7919444,31.0072222
913,913,913,109203552,Point Waterfront,134 Mahatma Gandhi Road,2191900.0,2 Bedroom Apartment,PROP247 KZN,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109203552,2.0,2.0,2.0,76.0,,,134 Mahatma Gandhi Road Durban,-29.8591759,31.0372784
914,914,914,109213267,North Beach,unknown,940000.0,2 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109213267,2.0,1.0,,70.0,,,North Beach Durban,-29.846709099999998,31.035285842256584
915,915,915,108045092,Mount Vernon,unknown,1500000.0,6 Bedroom House,Seeff Queensburgh,/for-sale/mount-vernon/durban/kwazulu-natal/6253/108045092,6.0,6.0,3.0,,651.0,,Mount Vernon Durban,-29.8966667,30.9375
916,916,916,109201331,Bulwer,unknown,690000.0,1.5 Bedroom Apartment,Acutts Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109201331,1.5,1.0,1.0,75.0,,,Bulwer Durban,-29.8583333,31.0033333
917,917,917,109279304,Palmiet,unknown,895000.0,3 Bedroom House,RE/MAX Address - Berea,/for-sale/palmiet/durban/kwazulu-natal/6185/109279304,3.0,2.0,1.0,,875.0,,Palmiet Durban,-29.8113889,30.965
918,918,918,109280059,Umbilo,unknown,1300000.0,2 Bedroom House,Sam Harwood Property,/for-sale/umbilo/durban/kwazulu-natal/6029/109280059,2.0,2.0,3.0,,434.0,,Umbilo Durban,-29.8905556,30.9777778
919,919,919,109304881,Esplanade,281 101 Victoria Embankment 101 Margaret Mncadi Avenue,750000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/esplanade/durban/kwazulu-natal/6010/109304881,1.0,1.0,1.0,62.0,,,281 101 Victoria Embankment 101 Margaret Mncadi Avenue Durban,,
920,920,920,109242168,Umbilo,unknown,1600000.0,3 Bedroom House,Tyson Properties Glenwood,/for-sale/umbilo/durban/kwazulu-natal/6029/109242168,3.0,1.0,15.0,,557.0,,Umbilo Durban,-29.8905556,30.9777778
921,921,921,109247438,Musgrave,unknown,899000.0,1 Bedroom Apartment,Prime Property Musgrave,/for-sale/musgrave/durban/kwazulu-natal/6166/109247438,1.0,1.0,1.0,84.0,,,Musgrave Durban,-29.8488889,30.9961111
922,922,922,109294053,Glenwood,unknown,950000.0,2 Bedroom Apartment,Property Nerds,/for-sale/glenwood/durban/kwazulu-natal/6034/109294053,2.0,1.0,2.0,,,,Glenwood Durban,-29.8638889,30.9877778
923,923,923,109323967,North Beach,unknown,1950000.0,2.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109323967,2.5,2.0,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
924,924,924,109243774,Esplanade,unknown,600000.0,2 Bedroom Apartment,Wakefields Beach,/for-sale/esplanade/durban/kwazulu-natal/6010/109243774,2.0,2.0,1.0,96.0,,,Esplanade Durban,-29.861825,31.009909
925,925,925,109308335,South Beach,unknown,780000.0,1.5 Bedroom Apartment,Jazmax - Head Office,/for-sale/south-beach/durban/kwazulu-natal/6027/109308335,1.5,,,,,,South Beach Durban,-29.862027400000002,31.037410200593246
926,926,926,109162061,Esplanade,unknown,750000.0,2 Bedroom Apartment,Wakefields Beach,/for-sale/esplanade/durban/kwazulu-natal/6010/109162061,2.0,1.0,1.0,71.0,,,Esplanade Durban,-29.861825,31.009909
927,927,927,109242004,Newlands East,unknown,700000.0,3 Bedroom Townhouse,unknown,/for-sale/newlands-east/durban/kwazulu-natal/6132/109242004,3.0,1.5,,,204.0,,Newlands East Durban,-29.7783333,30.9608333
928,928,928,109155138,Briardene,28 Rosebelle Lane,1895000.0,3 Bedroom House,Tyson Properties Durban North Office,/for-sale/briardene/durban/kwazulu-natal/6069/109155138,3.0,3.5,2.0,,2326.0,,28 Rosebelle Lane Durban,-29.8049135,31.0133334
929,929,929,109197789,Umbilo,unknown,650000.0,2 Bedroom Apartment,Harcourts Equity,/for-sale/umbilo/durban/kwazulu-natal/6029/109197789,2.0,1.0,1.0,70.0,,,Umbilo Durban,-29.8905556,30.9777778
930,930,930,109109188,Austerville,84 Silvertree Road,595000.0,2 Bedroom Apartment,Acutts Bluff,/for-sale/austerville/durban/kwazulu-natal/6142/109109188,2.0,1.0,1.0,57.0,,,84 Silvertree Road Durban,-29.9450792,30.9730697
931,931,931,109264191,Clare Hills,unknown,1650000.0,4 Bedroom House,Jazmax - Head Office,/for-sale/clare-hills/durban/kwazulu-natal/6186/109264191,4.0,3.5,3.0,,753.0,,Clare Hills Durban,-29.8158333,30.9766667
932,932,932,109298124,Bluff,unknown,1780000.0,3 Bedroom House,Tyson Properties Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109298124,3.0,2.0,1.0,,827.0,,Bluff Durban,-29.920544,30.9941939
933,933,933,109284451,Newtown,unknown,500000.0,3 Bedroom House,KZN North Coast Property,/for-sale/newtown/durban/kwazulu-natal/6100/109284451,3.0,1.0,,,350.0,,Newtown Durban,-29.861825,31.009909
934,934,934,109191134,South Beach,unknown,2850000.0,3 Bedroom Apartment,Rawson Properties Umhlanga,/for-sale/south-beach/durban/kwazulu-natal/6027/109191134,3.0,2.0,1.0,150.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
935,935,935,109199914,Newlands West,unknown,795000.0,3 Bedroom House,unknown,/for-sale/newlands-west/durban/kwazulu-natal/6133/109199914,3.0,1.0,3.0,,372.0,,Newlands West Durban,-29.7783333,30.9608333
936,936,936,109133830,Glenwood,unknown,795000.0,1.5 Bedroom Apartment,Seeff Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109133830,1.5,1.0,1.0,84.0,,,Glenwood Durban,-29.8638889,30.9877778
937,937,937,109248070,Glenwood,unknown,750000.0,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109248070,1.0,1.0,1.0,50.0,,,Glenwood Durban,-29.8638889,30.9877778
938,938,938,109235151,Esplanade,unknown,750000.0,2 Bedroom Apartment,Wakefields Beach,/for-sale/esplanade/durban/kwazulu-natal/6010/109235151,2.0,1.0,1.0,71.0,,,Esplanade Durban,-29.861825,31.009909
939,939,939,109098711,Bellair,Kenmare Road,2650000.0,4 Bedroom House,C W Prop,/for-sale/bellair/durban/kwazulu-natal/6248/109098711,4.0,3.0,16.0,,1628.0,,Kenmare Road Durban,-29.8867913,30.9531896
940,940,940,109039221,Essenwood,222 Avondale Road,820000.0,1.5 Bedroom Apartment,Fengari Properties,/for-sale/essenwood/durban/kwazulu-natal/6165/109039221,1.5,1.0,1.0,66.0,,,222 Avondale Road Durban,-29.8440814,31.0097547
941,941,941,109324515,Bonela,unknown,1250000.0,4 Bedroom House,Tyson Properties Westville & Pinetown,/for-sale/bonela/durban/kwazulu-natal/6002/109324515,4.0,2.5,3.0,,243.0,,Bonela Durban,-29.8443384,30.9664618
942,942,942,109265922,Durban Central,unknown,680000.0,2 Bedroom Apartment,unknown,/for-sale/durban-central/durban/kwazulu-natal/5992/109265922,2.0,2.0,1.0,,,,Durban Central Durban,-29.8574209,31.02222775321959
943,943,943,109234856,Sea View,24 Monument,870000.0,3 Bedroom House,Rawson Properties Durban Bluff,/for-sale/sea-view/durban/kwazulu-natal/6255/109234856,3.0,1.0,6.0,,1136.0,,24 Monument Durban,-28.7561777,24.7336927
944,944,944,109309415,Morningside,unknown,1495000.0,3 Bedroom House,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109309415,3.0,1.0,3.0,,,,Morningside Durban,-29.8183613,31.0180771
945,945,945,109174049,Morningside,unknown,785000.0,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/109174049,1.0,1.0,1.0,53.0,,,Morningside Durban,-29.8183613,31.0180771
946,946,946,109311192,North Beach,unknown,1850000.0,2 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/109311192,2.0,1.5,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
947,947,947,109209220,Umbilo,"Edward Court, 11 Harrietwood Crescent",560000.0,1 Bedroom Apartment,RE/MAX Advance - Bluff,/for-sale/umbilo/durban/kwazulu-natal/6029/109209220,1.0,1.0,,,678.0,,"Edward Court, 11 Harrietwood Crescent Durban",,
948,948,948,109232849,South Beach,unknown,350000.0,Apartment,Wakefields Beach,/for-sale/south-beach/durban/kwazulu-natal/6027/109232849,,1.0,,43.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
949,949,949,108993400,Woodhaven,unknown,600000.0,2 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/woodhaven/durban/kwazulu-natal/6041/108993400,2.0,1.0,1.0,50.0,,,Woodhaven Durban,-29.9238889,30.9455556
950,950,950,109266363,North Beach,unknown,1600000.0,2 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/109266363,2.0,2.0,1.0,,,,North Beach Durban,-29.846709099999998,31.035285842256584
951,951,951,109198305,Musgrave,unknown,1100000.0,2 Bedroom Apartment,Seeff Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109198305,2.0,1.0,2.0,71.0,,,Musgrave Durban,-29.8488889,30.9961111
952,952,952,109222883,Glenwood,unknown,1800000.0,4 Bedroom House,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109222883,4.0,2.0,4.0,785.0,,,Glenwood Durban,-29.8638889,30.9877778
953,953,953,109199976,Sea View,unknown,550000.0,3 Bedroom Apartment,Chas Everitt Durban South,/for-sale/sea-view/durban/kwazulu-natal/6255/109199976,3.0,1.0,2.0,84.0,,,Sea View Durban,-29.9022222,30.97
954,954,954,109260776,Avoca,unknown,1650000.0,3 Bedroom Townhouse,Tyson Properties Durban North Office,/for-sale/avoca/durban/kwazulu-natal/6063/109260776,3.0,3.0,1.0,227.0,,,Avoca Durban,-29.7708333,31.0166667
955,955,955,109290516,Durban Central,unknown,390000.0,1 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/durban-central/durban/kwazulu-natal/5992/109290516,1.0,1.0,1.0,,,,Durban Central Durban,-29.8574209,31.02222775321959
956,956,956,109047451,Bellair,208 Wakesleigh Road,899000.0,2 Bedroom Townhouse,Chas Everitt Durban South,/for-sale/bellair/durban/kwazulu-natal/6248/109047451,2.0,2.0,2.0,,115.0,,208 Wakesleigh Road Durban,-29.8829514,30.9563426
957,957,957,109257934,Bulwer,unknown,895000.0,3 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109257934,3.0,2.0,1.0,107.0,,,Bulwer Durban,-29.8583333,31.0033333
958,958,958,109250280,Treasure Beach,unknown,3250000.0,4 Bedroom House,Rawson Properties Durban Bluff,/for-sale/treasure-beach/durban/kwazulu-natal/6121/109250280,4.0,4.0,9.0,,1319.0,,Treasure Beach Durban,-29.9472222,30.9952778
959,959,959,109220707,Bluff,unknown,890000.0,3 Bedroom Apartment,unknown,/for-sale/bluff/durban/kwazulu-natal/12970/109220707,3.0,1.5,2.0,185.0,,,Bluff Durban,-29.920544,30.9941939
960,960,960,109043579,Musgrave,190 Botanic Gardens Road,1375000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109043579,2.0,2.0,1.0,100.0,,,190 Botanic Gardens Road Durban,-29.8546204,31.0025523
961,961,961,109244022,Morningside,unknown,4500000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109244022,3.0,3.5,4.0,,887.0,,Morningside Durban,-29.8183613,31.0180771
962,962,962,109190207,Woodhaven,unknown,600000.0,2 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/woodhaven/durban/kwazulu-natal/6041/109190207,2.0,1.0,1.0,50.0,,,Woodhaven Durban,-29.9238889,30.9455556
963,963,963,109192145,Briardene,unknown,1700000.0,Industrial Property,PROP247 KZN,/for-sale/briardene/durban/kwazulu-natal/6069/109192145,,,,169.0,,,Briardene Durban,-29.7919444,31.0072222
964,964,964,109035667,Umbilo,196 Sphiwe Zuma Avenue,1650000.0,4 Bedroom House,"Leapfrog, Durban Central",/for-sale/umbilo/durban/kwazulu-natal/6029/109035667,4.0,2.0,5.0,,997.0,,196 Sphiwe Zuma Avenue Durban,-29.8748248,30.9762003
965,965,965,109097006,Glenwood,unknown,2450000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109097006,3.0,2.0,4.0,,668.0,,Glenwood Durban,-29.8638889,30.9877778
966,966,966,109097006,Glenwood,unknown,2450000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109097006,3.0,2.0,4.0,,668.0,,Glenwood Durban,-29.8638889,30.9877778
967,967,967,109260253,Montclair,unknown,890000.0,3 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/montclair/durban/kwazulu-natal/6040/109260253,3.0,2.0,2.0,114.0,,,Montclair Durban,-29.9197222,30.9652778
968,968,968,109318827,North Beach,unknown,2600000.0,3 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/109318827,3.0,2.0,,,,,North Beach Durban,-29.846709099999998,31.035285842256584
969,969,969,109040033,Umbilo,"11 Palm Grove 51 Pinewood Gardens,",480000.0,2 Bedroom Apartment,National Letting,/for-sale/umbilo/durban/kwazulu-natal/6029/109040033,2.0,2.0,,70.0,,,"11 Palm Grove 51 Pinewood Gardens, Durban",,
970,970,970,109271146,Ntuzuma,unknown,620000.0,2 Bedroom House,Idwala Property Group,/for-sale/ntuzuma/durban/kwazulu-natal/7648/109271146,2.0,1.0,1.0,,315.0,,Ntuzuma Durban,,
971,971,971,109271368,Musgrave,unknown,1950000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109271368,2.0,2.0,2.0,129.0,,,Musgrave Durban,-29.8488889,30.9961111
972,972,972,109300532,Musgrave,unknown,895000.0,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109300532,2.0,1.5,1.0,,,,Musgrave Durban,-29.8488889,30.9961111
973,973,973,109189164,Musgrave,unknown,1975000.0,3 Bedroom Townhouse,Prime Property Musgrave,/for-sale/musgrave/durban/kwazulu-natal/6166/109189164,3.0,2.0,2.0,182.0,,,Musgrave Durban,-29.8488889,30.9961111
974,974,974,109219475,Essenwood,unknown,2550000.0,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/109219475,3.0,2.0,10.0,,671.0,,Essenwood Durban,-29.8369444,31.0130556
975,975,975,109233667,South Beach,unknown,75000000.0,Commercial Property,Burmain Properties,/for-sale/south-beach/durban/kwazulu-natal/6027/109233667,,,,388.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
976,976,976,109323013,Umbilo,unknown,1600000.0,4 Bedroom House,Dormehl Phalane Property Group Umhlanga,/for-sale/umbilo/durban/kwazulu-natal/6029/109323013,4.0,2.0,8.0,,,,Umbilo Durban,-29.8905556,30.9777778
977,977,977,109207418,Musgrave,unknown,1375000.0,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109207418,2.0,1.0,2.0,102.0,,,Musgrave Durban,-29.8488889,30.9961111
978,978,978,109227758,Morningside,unknown,2795000.0,3 Bedroom House,Prime Property Musgrave,/for-sale/morningside/durban/kwazulu-natal/6021/109227758,3.0,3.0,5.0,,665.0,,Morningside Durban,-29.8183613,31.0180771
979,979,979,109303493,Glenwood,unknown,2550000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109303493,4.0,3.0,8.0,,635.0,,Glenwood Durban,-29.8638889,30.9877778
980,980,980,109226378,Bonela,unknown,430000.0,3 Bedroom Apartment,Seeff Pinetown,/for-sale/bonela/durban/kwazulu-natal/6002/109226378,3.0,2.0,1.0,61.0,,,Bonela Durban,-29.8443384,30.9664618
981,981,981,109133211,Windermere,48 Lilian Ngoyi Road,1095000.0,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/windermere/durban/kwazulu-natal/6033/109133211,2.0,1.0,2.0,90.0,,,48 Lilian Ngoyi Road Durban,-29.819693,31.0224748
982,982,982,109166243,Glenwood,unknown,2550000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109166243,4.0,3.0,8.0,,635.0,,Glenwood Durban,-29.8638889,30.9877778
983,983,983,109242930,Reservoir Hills,unknown,1350000.0,3 Bedroom House,Jazmax Newlands,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109242930,3.0,2.0,8.0,,1650.0,,Reservoir Hills Durban,-29.794942,30.9353627
984,984,984,109252000,South Beach,unknown,780000.0,1.5 Bedroom Apartment,Prime Property Umhlanga,/for-sale/south-beach/durban/kwazulu-natal/6027/109252000,1.5,1.0,1.0,74.0,,,South Beach Durban,-29.862027400000002,31.037410200593246
985,985,985,109252486,Glenwood,unknown,1050000.0,2 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/glenwood/durban/kwazulu-natal/6034/109252486,2.0,1.0,1.0,,,,Glenwood Durban,-29.8638889,30.9877778
986,986,986,109277855,Esplanade,unknown,370000.0,0.5 Bedroom Apartment,Wakefields Beach,/for-sale/esplanade/durban/kwazulu-natal/6010/109277855,0.5,1.0,,38.0,,,Esplanade Durban,-29.861825,31.009909
987,987,987,109070201,Glenwood,unknown,1975000.0,3 Bedroom House,Sam Harwood Property,/for-sale/glenwood/durban/kwazulu-natal/6034/109070201,3.0,1.0,3.0,,646.0,,Glenwood Durban,-29.8638889,30.9877778
988,988,988,109254609,Windermere,unknown,775000.0,1 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/109254609,1.0,1.0,,58.0,,,Windermere Durban,-29.83273115,31.017483106825047
989,989,989,109046125,Glenwood,25 Brewers Avenue,2450000.0,3 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/glenwood/durban/kwazulu-natal/6034/109046125,3.0,2.0,2.0,225.0,,,25 Brewers Avenue Durban,-29.854189,30.9917239
990,990,990,109254097,Umgeni Business Park,unknown,2600000.0,Commercial Property,Wakefields Estate Agents Berea,/for-sale/umgeni-business-park/durban/kwazulu-natal/25279/109254097,,,,300.0,,,Umgeni Business Park Durban,-29.8164434,31.0274686
991,991,991,109204017,Morningside,unknown,825000.0,1.5 Bedroom Apartment,"Just Property, Berea",/for-sale/morningside/durban/kwazulu-natal/6021/109204017,1.5,1.0,1.0,58.0,,,Morningside Durban,-29.8183613,31.0180771
992,992,992,109305710,Musgrave,unknown,450000.0,Apartment,Property.CoZa - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109305710,,1.0,1.0,,,,Musgrave Durban,-29.8488889,30.9961111
993,993,993,109186913,Glenwood,unknown,2450000.0,3 Bedroom Apartment,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109186913,3.0,2.0,2.0,225.0,,,Glenwood Durban,-29.8638889,30.9877778
994,994,994,109091623,Bluff,87 Marshall Avenue,1650000.0,2 Bedroom Townhouse,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109091623,2.0,1.0,7.0,,888.0,,87 Marshall Avenue Durban,-29.9211046,30.9987975
995,995,995,109255081,Sea View,unknown,1280000.0,3 Bedroom House,Tyson Properties Queensburgh Office,/for-sale/sea-view/durban/kwazulu-natal/6255/109255081,3.0,2.0,1.0,,1993.0,,Sea View Durban,-29.9022222,30.97
996,996,996,109192942,Morningside,unknown,650000.0,1.5 Bedroom Apartment,"Just Property, Berea",/for-sale/morningside/durban/kwazulu-natal/6021/109192942,1.5,1.0,1.0,46.0,,,Morningside Durban,-29.8183613,31.0180771
997,997,997,109281922,Bulwer,unknown,990000.0,2 Bedroom House,RE/MAX Advance - Bluff,/for-sale/bulwer/durban/kwazulu-natal/5969/109281922,2.0,1.0,,,,,Bulwer Durban,-29.8583333,31.0033333
998,998,998,109286700,Manor Gardens,unknown,2999000.0,7 Bedroom House,Liger Property Group,/for-sale/manor-gardens/durban/kwazulu-natal/6016/109286700,7.0,6.0,2.0,,,,Manor Gardens Durban,-29.861825,31.009909
999,999,999,109127225,Durban Central,60 Diakonia Avenue,450000.0,Apartment,Rawson Properties Durban City,/for-sale/durban-central/durban/kwazulu-natal/5992/109127225,,1.0,,57.0,,,60 Diakonia Avenue Durban,-29.8627582,31.0178627
1000,1000,1000,109314670,Sea View,unknown,1280000.0,3 Bedroom House,Tyson Properties Queensburgh Office,/for-sale/sea-view/durban/kwazulu-natal/6255/109314670,3.0,2.0,1.0,,1993.0,,Sea View Durban,-29.9022222,30.97
1001,1001,1001,109237490,Musgrave,unknown,870000.0,1 Bedroom Apartment,Prime Property Musgrave,/for-sale/musgrave/durban/kwazulu-natal/6166/109237490,1.0,1.0,2.0,64.0,,,Musgrave Durban,-29.8488889,30.9961111
1002,1002,1002,109213344,Yellowwood Park,unknown,1400000.0,3 Bedroom House,Rawson Properties Durban Bluff,/for-sale/yellowwood-park/durban/kwazulu-natal/6043/109213344,3.0,2.5,2.0,,1012.0,,Yellowwood Park Durban,-29.92,30.9369444
1003,1003,1003,107905935,Glenwood,unknown,2240000.0,4 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/107905935,4.0,2.0,1.0,736.0,,,Glenwood Durban,-29.8638889,30.9877778
1004,1004,1004,109252470,Glenwood,unknown,2195000.0,4 Bedroom House,Acutts Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109252470,4.0,3.0,2.0,,,,Glenwood Durban,-29.8638889,30.9877778
1005,1005,1005,109185318,Durban Central,unknown,485000.0,Apartment,Property.CoZa - Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109185318,,1.0,,56.0,,,Durban Central Durban,-29.8574209,31.02222775321959
1006,1006,1006,108973284,Bluff,24 Brixham Avenue,1595000.0,4 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/108973284,4.0,2.0,3.0,,673.0,,24 Brixham Avenue Durban,-29.9029023,31.0238988
