,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Floor Size,Erf Size,Gross Lettable Area
701,109255972,Morningside,unknown,1100000,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109255972,2,1,2,75 m²,,
702,109249820,Morningside,unknown,1450000,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109249820,3,2,4,,794 m²,
703,109317765,Musgrave,unknown,1950000,2.5 Bedroom Apartment,Dormehl Phalane Property Group Umhlanga,/for-sale/musgrave/durban/kwazulu-natal/6166/109317765,2.5,1,1,,,
704,109285946,Sydenham,unknown,1595000,3 Bedroom House,RE/MAX Address - Berea,/for-sale/sydenham/durban/kwazulu-natal/6198/109285946,3,2,13,,982 m²,
705,109281910,Morningside,unknown,970000,2 Bedroom Apartment,Sam Harwood Property,/for-sale/morningside/durban/kwazulu-natal/6021/109281910,2,1,2,77 m²,,
706,109169352,Windermere,unknown,800000,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/windermere/durban/kwazulu-natal/6033/109169352,1,1,1,58 m²,,
707,109322903,Carrington Heights,unknown,1550000,3 Bedroom House,Dormehl Phalane Property Group Umhlanga,/for-sale/carrington-heights/durban/kwazulu-natal/6005/109322903,3,1,1,,,
708,109111745,North Beach,33 Sol Harris Crescent,1030000,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/109111745,2,1,2,68 m²,,
709,109276927,Durban Central,unknown,470000,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/durban-central/durban/kwazulu-natal/5992/109276927,1,1,,51 m²,,
710,109131053,Windermere,unknown,800000,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/windermere/durban/kwazulu-natal/6033/109131053,1,1,1,58 m²,,
711,109230351,Morningside,unknown,3900000,6 Bedroom House,unknown,/for-sale/morningside/durban/kwazulu-natal/6021/109230351,6,3,5,,800 m²,
712,109230245,Glenwood,39 Jb Marks Road,708525,1.5 Bedroom Apartment,Idwala Property Group,/for-sale/glenwood/durban/kwazulu-natal/6034/109230245,1.5,1,1,70 m²,,
713,109102420,Glenwood,119 Bulwer Road,1450000,3 Bedroom Townhouse,Property.CoZa - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109102420,3,2,1,126 m²,,
714,109221499,Glenwood,unknown,2500000,8 Bedroom House,Soukop Property Group - Westville,/for-sale/glenwood/durban/kwazulu-natal/6034/109221499,8,4,9,,783 m²,
715,109261267,Reservoir Hills,unknown,1825000,4 Bedroom House,Tyson Properties Westville & Pinetown,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109261267,4,3,5,,1 695 m²,
716,109292777,North Beach,91 A Somtseu Road,899000,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/109292777,1.5,1,1,76 m²,,
717,109221357,Manor Gardens,unknown,775000,1 Bedroom Apartment,Tyson Properties Glenwood,/for-sale/manor-gardens/durban/kwazulu-natal/6016/109221357,1,1,1,67 m²,,
718,109226421,Musgrave,unknown,2295000,3 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/musgrave/durban/kwazulu-natal/6166/109226421,3,3,2,200 m²,,
719,109258341,Montclair,unknown,1595000,3 Bedroom House,Soukop Property Group - Montclair,/for-sale/montclair/durban/kwazulu-natal/6040/109258341,3,2,2,,1 012 m²,
720,109290606,Sydenham,unknown,380000,1 Bedroom Apartment,unknown,/for-sale/sydenham/durban/kwazulu-natal/6198/109290606,1,1,1,,,
721,109290109,Greenwood Park,unknown,2400000,Vacant Land,unknown,/for-sale/greenwood-park/durban/kwazulu-natal/6086/109290109,,,,,,
722,109181149,Riverhorse Valley,unknown,55000000,Industrial Property,Cornerstone Property Partners,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109181149,,,,,,5 783 m²
723,109220115,South Beach,unknown,2950000,3 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109220115,3,2,1,154 m²,,
724,109210013,North Beach,120 Edenroc Retirement Hotel 119 Snell Parade,800000,1 Bedroom Apartment,unknown,/for-sale/north-beach/durban/kwazulu-natal/6022/109210013,1,1,,,,
725,109131787,Sea View,29 Malton Road,860000,3 Bedroom Apartment,Wakefields Estate Agents Malvern,/for-sale/sea-view/durban/kwazulu-natal/6255/109131787,3,2,2,86 m²,,
726,109311200,Reservoir Hills,unknown,495000,3 Bedroom Apartment,Jazmax - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109311200,3,1,1,,,
727,109071805,Morningside,120 Lilian Ngoyi Road,615000,1 Bedroom Apartment,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109071805,1,1,1,41 m²,,
728,109101271,Riverhorse Valley,unknown,55000000,Industrial Property,Cornerstone Property Partners,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/109101271,,,,,,5 783 m²
729,109225488,Bulwer,unknown,2650000,3 Bedroom House,The Realty Boutique,/for-sale/bulwer/durban/kwazulu-natal/5969/109225488,3,2,4,,901 m²,
730,109247654,Kenville,unknown,299000,Vacant Land,Rawson Properties Umhlanga,/for-sale/kenville/durban/kwazulu-natal/6092/109247654,,,,,286 m²,
731,109035756,Merebank East,43 Firozepore Road,895000,2 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/merebank-east/durban/kwazulu-natal/17840/109035756,2,1,,,233 m²,
732,108932138,Musgrave,unknown,4395000,4 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/108932138,4,4,5,340 m²,,
733,109323327,Bluff,unknown,2100000,3 Bedroom House,Rawson Properties Durban Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109323327,3,1,1,,976 m²,
734,109268173,South Beach,unknown,1395000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/south-beach/durban/kwazulu-natal/6027/109268173,2,2.5,,100 m²,,
735,109186935,Bluff,unknown,1700000,3 Bedroom House,Rawson Properties Durban Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109186935,3,2,8,,1 463 m²,
736,109243960,Glenwood,unknown,560000,1 Bedroom Apartment,Seeff Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109243960,1,1,,76 m²,,
737,109269935,Brighton Beach,unknown,1595000,3 Bedroom House,RE/MAX Advance - Bluff,/for-sale/brighton-beach/durban/kwazulu-natal/6144/109269935,3,2,1,185 m²,,
738,108882872,Brighton Beach,unknown,2150000,3 Bedroom House,RE/MAX Advance - Bluff,/for-sale/brighton-beach/durban/kwazulu-natal/6144/108882872,3,2,1,,967 m²,
739,109313048,Musgrave,unknown,2150000,3 Bedroom Townhouse,Dormehl Phalane Property Group Umhlanga,/for-sale/musgrave/durban/kwazulu-natal/6166/109313048,3,2,2,,,
740,109223242,Glenwood,unknown,1350000,3 Bedroom Apartment,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109223242,3,2,1,111 m²,,
741,107649689,Musgrave,86 Botanic Gardens Road,25000000,48 Bedroom Apartment,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/107649689,48,24,24,,2 025 m²,
742,109117581,Grosvenor,unknown,1700000,4 Bedroom House,Chas Everitt Durban South,/for-sale/grosvenor/durban/kwazulu-natal/6148/109117581,4,2,3,138 m²,,
743,109270913,Umbilo,unknown,1050000,3 Bedroom House,Tyson Properties Glenwood,/for-sale/umbilo/durban/kwazulu-natal/6029/109270913,3,1.5,2,,796 m²,
744,109268213,Sea Cow Lake,unknown,POA,Vacant Land,unknown,/for-sale/sea-cow-lake/durban/kwazulu-natal/6114/109268213,,,,,18 965 m²,
745,109257031,Point Waterfront,unknown,14000000,3 Bedroom Apartment,Prime Property Umhlanga,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109257031,3,3,6,407 m²,,
746,109317405,Glenwood,unknown,1195000,2.5 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/glenwood/durban/kwazulu-natal/6034/109317405,2.5,1,1,,,
747,109293718,Glenwood,unknown,2790000,4 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109293718,4,3,2,,767 m²,
748,109252650,Bulwer,unknown,1800000,Commercial Property,Swindon Property - Durban,/for-sale/bulwer/durban/kwazulu-natal/5969/109252650,,,,260 m²,,
749,109293932,South Beach,unknown,765000,2 Bedroom Apartment,Harcourts Equity,/for-sale/south-beach/durban/kwazulu-natal/6027/109293932,2,1,2,123 m²,,
750,109301956,Westridge,unknown,765000,1.5 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/westridge/durban/kwazulu-natal/6202/109301956,1.5,1,1,73 m²,,
751,109161872,Glenwood,unknown,560000,1 Bedroom Apartment,Seeff Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109161872,1,1,,76 m²,,
752,108947455,Morningside,unknown,2500000,7 Bedroom House,Dormehl Phalane Property Group Umhlanga,/for-sale/morningside/durban/kwazulu-natal/6021/108947455,7,4,4,,467 m²,
753,109277689,Glenwood,unknown,699000,1.5 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109277689,1.5,1.5,,79 m²,,
754,109097001,Essenwood,215 Avondale Road,750000,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/109097001,1,1,1,49 m²,,
755,109258649,Essenwood,unknown,2795000,3 Bedroom House,Property.CoZa - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109258649,3,3,6,,588 m²,
756,109070506,Essenwood,"Lanzerac, 203 Avondale Road, Essenwood",740000,1 Bedroom Apartment,Dennis Williams Realtors,/for-sale/essenwood/durban/kwazulu-natal/6165/109070506,1,1,1,48 m²,,
757,109267290,Bluff,unknown,2995000,5 Bedroom House,Rawson Properties Durban Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109267290,5,5,6,,915 ha,
758,109258211,Morningside,unknown,1550000,3 Bedroom Townhouse,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109258211,3,2.5,2,105 m²,,
759,109282249,Musgrave,28 Somme Road,2000000,Commercial Property,Rawson Properties Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109282249,,,,960 m²,,
760,109252757,Bulwer,unknown,3000000,Commercial Property,Swindon Property - Durban,/for-sale/bulwer/durban/kwazulu-natal/5969/109252757,,,,350 m²,,
761,109261531,Durban Central,33 Maud Mfusi Street,535000,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109261531,2,1,,46 m²,,
762,109107314,Glenwood,unknown,3200000,5 Bedroom House,Property.CoZa - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109107314,5,3,2,,862 m²,
763,109272218,Montclair,unknown,1590000,3 Bedroom House,Property.CoZa - Berea,/for-sale/montclair/durban/kwazulu-natal/6040/109272218,3,2,4,,1 012 m²,
764,109288012,Bluff,unknown,1515000,4 Bedroom Townhouse,Tyson Properties Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109288012,4,2,3,124 m²,,
765,109310267,Inanda,unknown,695000,3 Bedroom House,Liger Property Group,/for-sale/inanda/durban/kwazulu-natal/6375/109310267,3,1,15,,1 014 m²,
766,109180405,Essenwood,unknown,1350000,2 Bedroom Apartment,Liger Property Group,/for-sale/essenwood/durban/kwazulu-natal/6165/109180405,2,1,1,,,
767,109253799,Montclair,unknown,1150000,3 Bedroom House,Chas Everitt Durban South,/for-sale/montclair/durban/kwazulu-natal/6040/109253799,3,2,7,,1 381 m²,
768,108539498,Durban Central,"69 Gillespe Street, South Beach, Durban",435000,1.5 Bedroom Apartment,unknown,/for-sale/durban-central/durban/kwazulu-natal/5992/108539498,1.5,1,1,66 m²,,
769,109324279,South Beach,unknown,1100000,2 Bedroom Apartment,Property.CoZa - Berea,/for-sale/south-beach/durban/kwazulu-natal/6027/109324279,2,2,,56 m²,,
770,109302264,Inanda,unknown,695000,3 Bedroom House,Liger Property Group,/for-sale/inanda/durban/kwazulu-natal/6375/109302264,3,1,15,,1 014 m²,
771,109259975,Point Waterfront,12 Dock Point 31 Timeball Boulevard,3500000,3 Bedroom House,Acutts Berea,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109259975,3,2,2,,,
772,109219095,Esplanade,unknown,775000,1 Bedroom Apartment,Idwala Property Group - Amanzimtoti,/for-sale/esplanade/durban/kwazulu-natal/6010/109219095,1,1,1,91 m²,,
773,109316294,South Beach,unknown,985000,2 Bedroom Apartment,Nxamalala Properties,/for-sale/south-beach/durban/kwazulu-natal/6027/109316294,2,,1,,,
774,109089230,Musgrave,60 Amilcar Cabral Road,1695000,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109089230,2,2,1,115 m²,,
775,107832654,Bulwer,unknown,845000,2 Bedroom Apartment,RE/MAX Panache - La Lucia,/for-sale/bulwer/durban/kwazulu-natal/5969/107832654,2,1,1,87 m²,,
776,109322379,Hillary,unknown,550000,2 Bedroom Apartment,Tyson Properties Queensburgh Office,/for-sale/hillary/durban/kwazulu-natal/6251/109322379,2,1,,51 m²,,
777,107898730,Reservoir Hills,unknown,1575000,4 Bedroom House,Wakefields Estate Agents Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/107898730,4,2.5,2,,1 126 m²,
778,109260755,Glenwood,unknown,2500000,3 Bedroom House,Property.CoZa - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109260755,3,3,9,,783 m²,
779,109126568,Sherwood,3a Cutfield Place,3490000,3 Bedroom Apartment,Pam Golding Properties - Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/109126568,3,2,2,206 m²,,
780,109137814,Essenwood,637 Musgrave Road,6995000,5 Bedroom House,Rawson Properties Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109137814,5,5,3,,1 012 m²,
781,109125405,Bellair,1117 Sarnia Road,1195000,4 Bedroom House,Jawitz Bluff,/for-sale/bellair/durban/kwazulu-natal/6248/109125405,4,1,1,,959 m²,
782,109226051,Sherwood,unknown,2570000,3 Bedroom Townhouse,Property.CoZa - Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/109226051,3,2,2,160 m²,,
783,109289317,North Beach,24 Sol Harris Crescent,2400000,3 Bedroom Apartment,BIDCORE,/for-sale/north-beach/durban/kwazulu-natal/6022/109289317,3,2,1,,,
784,109237077,Sea View,unknown,680000,2 Bedroom Apartment,Golden Homes Montclair and Surrounds,/for-sale/sea-view/durban/kwazulu-natal/6255/109237077,2,1,1,62 m²,,
785,109067880,Glenwood,276 Helen Joseph Road,1395000,3 Bedroom Apartment,Harcourts Equity,/for-sale/glenwood/durban/kwazulu-natal/6034/109067880,3,1,2,119 m²,,
786,109068279,Glenwood,407 Lena Ahrens Road,3900000,Commercial Property,Rawson Properties Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109068279,,,,850 m²,,
787,109221524,Reservoir Hills,93 Chiltern Drive,750000,3 Bedroom Apartment,Rawson Properties Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109221524,3,1,2,83 m²,,
788,109271106,Musgrave,unknown,1950000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109271106,2,2,2,129 m²,,
789,109270846,Morningside,unknown,850000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109270846,2,1,1,62 m²,,
790,109220681,South Beach,unknown,1950000,2 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/109220681,2,2,1,99 m²,,
791,109213084,Musgrave,unknown,2550000,2.5 Bedroom House,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/109213084,2.5,2,4,,1 013 m²,
792,109256811,Point Waterfront,unknown,3850000,3 Bedroom Apartment,Prime Property Umhlanga,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109256811,3,2,1,200 m²,,
793,109226373,Sherwood,3a Cutfield Place,3490000,3 Bedroom Apartment,Pam Golding Properties - Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/109226373,3,2,2,206 m²,,
794,109180175,Essenwood,162 Clarence Road,4800000,12 Bedroom House,Prime Auctions,/for-sale/essenwood/durban/kwazulu-natal/6165/109180175,12,7,4,,994 m²,
795,109212285,South Beach,unknown,795000,1 Bedroom Apartment,Harcourts Equity,/for-sale/south-beach/durban/kwazulu-natal/6027/109212285,1,1,,53 m²,,
796,109210933,Musgrave,unknown,2295000,3 Bedroom Townhouse,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/109210933,3,3,2,200 m²,,
797,109309043,Montclair,unknown,595000,2 Bedroom Apartment,unknown,/for-sale/montclair/durban/kwazulu-natal/6040/109309043,2,1,2,50 m²,,
798,109313979,North Beach,unknown,2060000,2.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109313979,2.5,1.5,,,,
799,109063533,Springfield,570 Inanda Road,17250000,Industrial Property,Deal Core,/for-sale/springfield/durban/kwazulu-natal/6196/109063533,,,,1 850 m²,,
800,109214459,Morningside,unknown,1550000,2 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/morningside/durban/kwazulu-natal/6021/109214459,2,2,2,89 m²,,
801,109235018,North Beach,84 Somtseu Road,650000,Apartment,Property.CoZa - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/109235018,,1,,,,
802,109058468,Durban Central,28 Somtseu Rd,940000,1.5 Bedroom Apartment,unknown,/for-sale/durban-central/durban/kwazulu-natal/5992/109058468,1.5,1,,72 m²,,
803,109225732,Morningside,195 Percy Osborn Road,720000,2 Bedroom Apartment,Chas Everitt KZN North Coast,/for-sale/morningside/durban/kwazulu-natal/6021/109225732,2,1,1,65 m²,,
804,109013600,Musgrave,unknown,790000,2 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/musgrave/durban/kwazulu-natal/6166/109013600,2,2,1,,,
805,109234906,Point Waterfront,unknown,500000,1.5 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109234906,1.5,1,1,72 m²,,
806,109243677,Greenwood Park,unknown,1200000,3 Bedroom Townhouse,Jazmax - Phoenix,/for-sale/greenwood-park/durban/kwazulu-natal/6086/109243677,3,2,1,124 m²,,
807,109232926,Hillary,unknown,590000,Vacant Land,Prime Property Umhlanga,/for-sale/hillary/durban/kwazulu-natal/6251/109232926,,,,,1 230 m²,
808,109273246,Morningside,unknown,2650000,4 Bedroom House,Maxprop Durban - Letting & Sales,/for-sale/morningside/durban/kwazulu-natal/6021/109273246,4,3,3,,,
809,109272850,Sea View,unknown,780000,2 Bedroom House,Tyson Properties Queensburgh Office,/for-sale/sea-view/durban/kwazulu-natal/6255/109272850,2,1,1,,1 007 m²,
810,109301967,Musgrave,unknown,790000,2 Bedroom Apartment,Maxprop Durban - Letting & Sales,/for-sale/musgrave/durban/kwazulu-natal/6166/109301967,2,2,1,,,
811,109250662,Morningside,unknown,2750000,4 Bedroom House,Soukop Property Group - Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/109250662,4,2,10,,686 m²,
812,109158923,Windermere,unknown,1595000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/windermere/durban/kwazulu-natal/6033/109158923,2,2,3,95 m²,,
813,109270993,Morningside,unknown,12800000,Vacant Land,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109270993,,,,,3 811 m²,
814,109254489,Westridge,unknown,750000,3 Bedroom House,Wakefields Estate Agents Berea,/for-sale/westridge/durban/kwazulu-natal/6202/109254489,3,1,1,,1 186 m²,
815,109256809,Point Waterfront,unknown,3850000,3 Bedroom Apartment,Prime Property Umhlanga,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109256809,3,2.5,1,200 m²,,
816,109269650,Bulwer,unknown,1595000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109269650,2,2,2,104 m²,,
817,109206351,Essenwood,unknown,3700000,4 Bedroom Townhouse,Seeff Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109206351,4,3,2,,938 m²,
818,109262768,Glenmore,unknown,1950000,3 Bedroom House,Sam Harwood Property,/for-sale/glenmore/durban/kwazulu-natal/10787/109262768,3,2,2,,811 m²,
819,109294257,Newlands West,unknown,750000,2 Bedroom House,Liger Property Group,/for-sale/newlands-west/durban/kwazulu-natal/6133/109294257,2,1,3,,129 m²,
820,109157001,Point Waterfront,unknown,2250000,2 Bedroom Apartment,Wakefields Beach,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109157001,2,2,2,130 m²,,
821,109305981,North Beach,unknown,785000,1 Bedroom Apartment,Jazmax - Westville,/for-sale/north-beach/durban/kwazulu-natal/6022/109305981,1,1,,,,
822,109284123,Musgrave,3 Blairview 124 10th Avenue,805000,2 Bedroom Apartment,unknown,/for-sale/musgrave/durban/kwazulu-natal/6166/109284123,2,1,2,,,
823,109303213,Brighton Beach,unknown,2195000,6 Bedroom House,Harcourts Brighton Beach,/for-sale/brighton-beach/durban/kwazulu-natal/6144/109303213,6,3,6,,,
824,109286171,Earlsfield,unknown,POA,3 Bedroom House,unknown,/for-sale/earlsfield/durban/kwazulu-natal/6078/109286171,3,2,1,,322 m²,
825,109226389,Reservoir Hills,unknown,720000,3 Bedroom Apartment,Seeff Queensburgh,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109226389,3,1,1,78 m²,,
826,109252329,Bluff,107 Oriel Road,1250000,3 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/109252329,3,1,1,,1 012 m²,
827,109247292,Morningside,unknown,1500000,3 Bedroom Apartment,Jazmax - Head Office,/for-sale/morningside/durban/kwazulu-natal/6021/109247292,3,2,2,96 m²,,
828,109220837,Musgrave,unknown,POA,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/109220837,2,1,,71 m²,,
829,109163514,Durban Central,46 Joseph Nduli Street,399000,3 Bedroom Apartment,Fengari Properties,/for-sale/durban-central/durban/kwazulu-natal/5992/109163514,3,1.5,,83 m²,,
830,109220332,Esplanade,unknown,725000,1 Bedroom Apartment,Wakefields Beach,/for-sale/esplanade/durban/kwazulu-natal/6010/109220332,1,1,,77 m²,,
831,109225574,Ocean View,unknown,1025000,2 Bedroom Apartment,Chas Everitt Durban South,/for-sale/ocean-view/durban/kwazulu-natal/6158/109225574,2,2,2,61 m²,,
832,109258485,Montclair,unknown,990000,3 Bedroom House,Soukop Property Group - Montclair,/for-sale/montclair/durban/kwazulu-natal/6040/109258485,3,1,1,,940 m²,
833,109214958,Morningside,195 Percy Osborn Road,720000,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109214958,2,1,1,65 m²,,
834,109248399,Reservoir Hills,unknown,1500000,6 Bedroom House,Pam Golding Properties - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109248399,6,3,13,,1 032 m²,
835,109301438,Springfield,unknown,780000,6 Bedroom House,Jawitz Morningside,/for-sale/springfield/durban/kwazulu-natal/6196/109301438,6,4,,,1 111 m²,
836,109323773,Point Waterfront,unknown,2250000,2 Bedroom Apartment,Wakefields Beach,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109323773,2,2,2,130 m²,,
837,107687357,Morningside,114 Rapson Road,2800000,4 Bedroom House,Blueprint Realty,/for-sale/morningside/durban/kwazulu-natal/6021/107687357,4,2,1,,557 m²,
838,109311447,Reservoir Hills,unknown,1195000,5 Bedroom House,Jazmax - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/109311447,5,1,1,,,
839,109165991,Musgrave,unknown,1800000,3 Bedroom Townhouse,Pam Golding Properties - Durban,/for-sale/musgrave/durban/kwazulu-natal/6166/109165991,3,2,1,,3 763 m²,
840,109142066,Musgrave,unknown,1100000,2 Bedroom Apartment,Heydon Homes,/for-sale/musgrave/durban/kwazulu-natal/6166/109142066,2,1,1,71 m²,,
841,109211932,Essenwood,unknown,1670000,2 Bedroom Apartment,BIDCORE,/for-sale/essenwood/durban/kwazulu-natal/6165/109211932,2,2,2,73 m²,,
842,109247521,Glenwood,unknown,600000,2.5 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/109247521,2.5,1,1,81 m²,,
843,109138575,Morningside,unknown,3100000,4 Bedroom House,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109138575,4,4,5,,1 150 m²,
844,109203475,Essenwood,unknown,2195000,3 Bedroom Townhouse,RE/MAX Address - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/109203475,3,3.5,2,191 m²,,
845,109317000,Morningside,unknown,1950000,3 Bedroom Townhouse,Jazmax - Head Office,/for-sale/morningside/durban/kwazulu-natal/6021/109317000,3,2,2,,,
846,109286078,North Beach,unknown,800000,Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109286078,,1,1,44 m²,,
847,109236673,Newlands West,unknown,475000,2 Bedroom Apartment,unknown,/for-sale/newlands-west/durban/kwazulu-natal/6133/109236673,2,1,,,,
848,109193303,Glenwood,unknown,2250000,3 Bedroom House,Seeff Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/109193303,3,3,4,,624 m²,
849,109291407,Sydenham,unknown,1924000,3 Bedroom House,Liger Property Group,/for-sale/sydenham/durban/kwazulu-natal/6198/109291407,3,2,2,,640 m²,
850,109245294,Montclair,unknown,4999500,5 Bedroom House,Tyson Properties Bluff,/for-sale/montclair/durban/kwazulu-natal/6040/109245294,5,3,2,,877 m²,
851,109294350,Morningside,unknown,3100000,4 Bedroom House,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109294350,4,4,5,,1 150 m²,
852,109177311,Essenwood,unknown,5400000,5 Bedroom House,Pam Golding Properties - Durban,/for-sale/essenwood/durban/kwazulu-natal/6165/109177311,5,4,12,,1 136 m²,
853,109316808,Durban Central,unknown,132000000,Industrial Property,"Just Property, Amanzimtoti",/for-sale/durban-central/durban/kwazulu-natal/5992/109316808,,,,10 948 m²,,
854,109053788,Brighton Beach,10 Gousblom Street,1290000,3 Bedroom Townhouse,Chas Everitt Durban South,/for-sale/brighton-beach/durban/kwazulu-natal/6144/109053788,3,1,3,98 m²,,
855,109304346,Montclair,unknown,650000,1.5 Bedroom Apartment,unknown,/for-sale/montclair/durban/kwazulu-natal/6040/109304346,1.5,1,1,,,
856,109232927,North Beach,unknown,4295000,3 Bedroom Apartment,Prime Property Umhlanga,/for-sale/north-beach/durban/kwazulu-natal/6022/109232927,3,2.5,1,137 m²,,
857,107512085,Morningside,6 Roselea Court 26 Gordon Road,900000,2 Bedroom Apartment,Proprop - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/107512085,2,1,1,,,
858,109091541,Bulwer,260 Clark Road,1100000,2 Bedroom Apartment,Rawson Properties Berea,/for-sale/bulwer/durban/kwazulu-natal/5969/109091541,2,2,1,94 m²,,
859,109231104,Windermere,unknown,795000,1 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/109231104,1,1,2,48 m²,,
860,109271448,Avoca,unknown,2200000,4 Bedroom House,Jazmax - Phoenix,/for-sale/avoca/durban/kwazulu-natal/6063/109271448,4,4,2,,861 m²,
